library,profile,term,overlap_size,mean_r,median_r,auc,p_value,fdr,rank_positive
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Reactive Oxygen Species Pathway,49,0.0014275086447237185,0.003936911075399124,0.5398325569444379,0.1674053380330886,0.44054036324497003,19
MSigDB_Hallmark_2020,C-604 2 uM endpoint,G2-M Checkpoint,191,0.0019233687524939191,0.0003804398562126576,0.5184153856663776,0.19032658832871857,0.4758164708217964,20
MSigDB_Hallmark_2020,C-604 2 uM endpoint,TNF-alpha Signaling via NF-kB,198,-0.00046996218238593127,-0.0015259586779017825,0.5169600396271767,0.20556626303056652,0.47938356837169854,21
MSigDB_Hallmark_2020,C-604 2 uM endpoint,heme Metabolism,188,-0.00039439604640308074,0.001581660008094619,0.5159852662981574,0.2251037510833056,0.47938356837169854,22
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Protein Secretion,93,-0.0009490775782148774,0.005245747569357232,0.5222990091842736,0.2287754562637364,0.47938356837169854,23
MSigDB_Hallmark_2020,C-604 2 uM endpoint,mTORC1 Signaling,194,7.850341571161815e-05,-0.0020798533247114925,0.5153936173500834,0.2301041128184153,0.47938356837169854,24
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Cholesterol Homeostasis,71,0.00035335569593611177,0.003151214723311547,0.5207075298763516,0.2732028071686192,0.5464056143372384,25
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Epithelial Mesenchymal Transition,199,-0.0030062064154833964,-0.0005350909135217308,0.5070646068162759,0.3657210527425392,0.6237007640088934,26
MSigDB_Hallmark_2020,C-604 2 uM endpoint,DNA Repair,144,-0.0010225133281052076,0.0011117683785695036,0.5072940885319995,0.38135621157015165,0.6237007640088934,27
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Wnt-beta Catenin Signaling,41,-0.0005617434960148603,0.0018702320371691565,0.5134527172584706,0.3828456486961105,0.6237007640088934,28
MSigDB_Hallmark_2020,C-604 2 uM endpoint,IL-2/STAT5 Signaling,194,-0.0016668506319781932,-0.0018118798847253544,0.5061315692029476,0.38431944293455594,0.6237007640088934,29
MSigDB_Hallmark_2020,C-604 2 uM endpoint,E2F Targets,196,0.001257994975555057,-0.004711948807804903,0.5060748151338847,0.38479386532628246,0.6237007640088934,30
