gene,profile,n_models,pearson_r,p_value,fdr,rank_positive
ZNF587B,MASTL dependency strength vs dependency strength,1165,0.026002224632676995,0.3752363343841906,0.6687626537600346,5040
SLC11A1,MASTL dependency strength vs dependency strength,1165,0.02599412198827159,0.37538520353216237,0.6688781005441424,5041
SIGLEC11,MASTL dependency strength vs dependency strength,1165,0.025991242131295618,0.3754381236578646,0.6688781005441424,5042
LPXN,MASTL dependency strength vs dependency strength,1165,0.025990235239052396,0.37545662735147545,0.6688781005441424,5043
FUNDC1,MASTL dependency strength vs dependency strength,1165,0.025985317922387605,0.3755470011324806,0.6688832817377001,5044
ZC3H13,MASTL dependency strength vs dependency strength,1165,0.025981503544172155,0.3756171136030211,0.6688832817377001,5045
MIB1,MASTL dependency strength vs dependency strength,1165,0.025979176698995108,0.37565988754323837,0.6688832817377001,5046
LYPD3,MASTL dependency strength vs dependency strength,1165,0.025977140409154022,0.37569732272631706,0.6688832817377001,5047
ALPK2,MASTL dependency strength vs dependency strength,1165,0.025964458970778502,0.3759305102572241,0.66895331931321,5048
USP45,MASTL dependency strength vs dependency strength,1165,0.025962559125740508,0.3759654524784601,0.66895331931321,5049
C1QTNF5,MASTL dependency strength vs dependency strength,1165,0.025943993549415942,0.3763070185985863,0.669422598280434,5050
LARP1B,MASTL dependency strength vs dependency strength,1165,0.02593519253810527,0.3764690048163846,0.6696415176655378,5051
KLHL6,MASTL dependency strength vs dependency strength,1165,0.02591796065639417,0.37678628906019074,0.6699980689396922,5052
OSBPL1A,MASTL dependency strength vs dependency strength,1165,0.02591060896339775,0.3769217031704052,0.6701695929458092,5053
PPM1E,MASTL dependency strength vs dependency strength,1165,0.025908260069711867,0.3769649748079596,0.6701772684298994,5054
RUSC1,MASTL dependency strength vs dependency strength,1165,0.025883612474216115,0.37741922062654654,0.6706686688454271,5055
SPATA4,MASTL dependency strength vs dependency strength,1165,0.02588114472181369,0.37746471891537503,0.6706686688454271,5056
NCKIPSD,MASTL dependency strength vs dependency strength,1165,0.025880571921691187,0.37747528019241283,0.6706686688454271,5057
CLSTN3,MASTL dependency strength vs dependency strength,1165,0.025871472866299892,0.37764307278492365,0.6706897309994659,5058
CYP11B2,MASTL dependency strength vs dependency strength,1165,0.025854721713897556,0.3779520951202783,0.6708611717219766,5059
SAPCD1,MASTL dependency strength vs dependency strength,1165,0.02585394872319863,0.37796635887196117,0.6708611717219766,5060
TBCEL,MASTL dependency strength vs dependency strength,1165,0.025852900085555852,0.3779857095784696,0.6708611717219766,5061
CPNE5,MASTL dependency strength vs dependency strength,1165,0.025850598993404646,0.3780281741983244,0.6708611717219766,5062
WAC,MASTL dependency strength vs dependency strength,1165,0.02584933175279406,0.3780515612557872,0.6708611717219766,5063
NIP7,MASTL dependency strength vs dependency strength,1165,0.02584559483329902,0.37812053167643284,0.6709143592163109,5064
ZSWIM4,MASTL dependency strength vs dependency strength,1165,0.025823685654210428,0.3785250539366592,0.6714936098088559,5065
L3HYPDH,MASTL dependency strength vs dependency strength,1165,0.02580398208284558,0.3788890799100624,0.6719998622103036,5066
LAMC1,MASTL dependency strength vs dependency strength,1165,0.025799783654010946,0.3789666742132275,0.6719998622103036,5067
H1_4,MASTL dependency strength vs dependency strength,1165,0.025783521430228093,0.3792673206970625,0.6722558196241771,5068
GAPVD1,MASTL dependency strength vs dependency strength,1165,0.02576627540004449,0.3795863152680621,0.6726133451304707,5069
KMO,MASTL dependency strength vs dependency strength,1165,0.025761193575557454,0.37968034365059494,0.6727106727255238,5070
ZNF423,MASTL dependency strength vs dependency strength,1165,0.025747849287282784,0.37992731948347247,0.6730789418590939,5071
METTL9,MASTL dependency strength vs dependency strength,1165,0.025734274363768538,0.3801786650846945,0.6731735565296361,5072
FAM131C,MASTL dependency strength vs dependency strength,1165,0.02573344336919034,0.38019405462421985,0.6731735565296361,5073
ERCC1,MASTL dependency strength vs dependency strength,1165,0.02573038733064901,0.3802506539810188,0.6731735565296361,5074
AIM2,MASTL dependency strength vs dependency strength,1165,0.025723375227014785,0.3803805411783383,0.6733271767087285,5075
CCDC8,MASTL dependency strength vs dependency strength,1165,0.02571888659143,0.38046369974636707,0.6733598828643966,5076
TNFRSF8,MASTL dependency strength vs dependency strength,1165,0.025691870939432006,0.3809644399552124,0.6738475136621821,5077
NAT9,MASTL dependency strength vs dependency strength,1165,0.025691108341778283,0.38097858070928164,0.6738475136621821,5078
CELA3A,MASTL dependency strength vs dependency strength,1165,0.02569049081741118,0.3809900316231662,0.6738475136621821,5079
SLC48A1,MASTL dependency strength vs dependency strength,1165,0.025678637251574623,0.38120987626327535,0.6740367745077384,5080
DNAL1,MASTL dependency strength vs dependency strength,1165,0.02567850218405465,0.38121238176937305,0.6740367745077384,5081
TAS2R8,MASTL dependency strength vs dependency strength,1165,0.025668491343153212,0.38139811123802864,0.6741326163169533,5082
CDIP1,MASTL dependency strength vs dependency strength,1165,0.02566474057824385,0.38146771283755354,0.6741326163169533,5083
COA7,MASTL dependency strength vs dependency strength,1165,0.025653719931388354,0.3816722640664996,0.6743347839667756,5084
PSG5,MASTL dependency strength vs dependency strength,1165,0.025649132557380713,0.38175742887511044,0.674376712841914,5085
MRPL18,MASTL dependency strength vs dependency strength,1165,0.02563793665430111,0.3819653302089975,0.6745568649750302,5086
RHOU,MASTL dependency strength vs dependency strength,1165,0.025637306224675246,0.38197703897853663,0.6745568649750302,5087
SET,MASTL dependency strength vs dependency strength,1165,0.025632762603387635,0.38206143271827325,0.6746061070118918,5088
NOL7,MASTL dependency strength vs dependency strength,1165,0.025631582859302837,0.3820833472869027,0.6746061070118918,5089
KIF12,MASTL dependency strength vs dependency strength,1165,0.025615802529921412,0.3823765519221338,0.6748626697539146,5090
BLOC1S5,MASTL dependency strength vs dependency strength,1165,0.025614214965722013,0.38240605710535597,0.6748626697539146,5091
H2AC4,MASTL dependency strength vs dependency strength,1165,0.025608985971067897,0.38250324882413517,0.6748626697539146,5092
UPP2,MASTL dependency strength vs dependency strength,1165,0.025600048643687513,0.38266940261288357,0.6750865876283889,5093
BSX,MASTL dependency strength vs dependency strength,1165,0.025596749386126237,0.3827307502491391,0.6751255846699671,5094
KIFC3,MASTL dependency strength vs dependency strength,1165,0.025579740977949367,0.383047106484022,0.6754066229323681,5095
GRXCR2,MASTL dependency strength vs dependency strength,1165,0.0255709254983545,0.3832111372567928,0.6756266043621504,5096
NDC1,MASTL dependency strength vs dependency strength,1165,0.025560737458618154,0.38340076095122977,0.6758224069062456,5097
GARIN1A,MASTL dependency strength vs dependency strength,1165,0.02553794002294233,0.3838252833833098,0.6762719694377046,5098
ARRB1,MASTL dependency strength vs dependency strength,1165,0.02553552508116309,0.38387027004594465,0.6762719694377046,5099
DCBLD2,MASTL dependency strength vs dependency strength,1165,0.025534126104237064,0.38389633231546283,0.6762719694377046,5100
LRP10,MASTL dependency strength vs dependency strength,1165,0.025518841295242227,0.3841811514417227,0.6765048648314634,5101
VDAC2,MASTL dependency strength vs dependency strength,1165,0.025506126852637378,0.3844181723811239,0.6767415919613688,5102
TBC1D16,MASTL dependency strength vs dependency strength,1165,0.025501245105652173,0.3845092009862582,0.6767415919613688,5103
UBTF,MASTL dependency strength vs dependency strength,1165,0.025497615689230136,0.38457688625791675,0.6767415919613688,5104
NUDT17,MASTL dependency strength vs dependency strength,1165,0.02549497850355543,0.3846260719054902,0.6767415919613688,5105
CD84,MASTL dependency strength vs dependency strength,1165,0.025490529468335396,0.3847090587220039,0.6767415919613688,5106
ERICH6,MASTL dependency strength vs dependency strength,1165,0.025484674844411033,0.3848182803187286,0.6767955116135154,5107
H2BW2,MASTL dependency strength vs dependency strength,1165,0.025476718532439057,0.38496674054266383,0.6768490346751138,5108
ME2,MASTL dependency strength vs dependency strength,1165,0.025452984048172585,0.3854098201387144,0.6772128021311861,5109
LEKR1,MASTL dependency strength vs dependency strength,1165,0.025449218970155067,0.38548013587772695,0.6772671831740619,5110
TMOD3,MASTL dependency strength vs dependency strength,1165,0.025444349761363186,0.3855710837190997,0.6772886383809875,5111
TNFSF11,MASTL dependency strength vs dependency strength,1165,0.02543466858032539,0.3857519492185583,0.6774680006488442,5112
FBXL2,MASTL dependency strength vs dependency strength,1165,0.025429928675541964,0.3858405198100219,0.6774852319668928,5113
TXNDC17,MASTL dependency strength vs dependency strength,1165,0.02540616149306018,0.3862848240631304,0.6779356395318492,5114
TM4SF20,MASTL dependency strength vs dependency strength,1165,0.02539409174021701,0.386510575676522,0.6780245049213749,5115
SLC32A1,MASTL dependency strength vs dependency strength,1165,0.025392876164390607,0.38653331615816594,0.6780245049213749,5116
B3GLCT,MASTL dependency strength vs dependency strength,1165,0.025390966266416227,0.3865690473739185,0.6780245049213749,5117
CNOT6L,MASTL dependency strength vs dependency strength,1165,0.025356012913712492,0.38722332565608963,0.6787879805430842,5118
RGS1,MASTL dependency strength vs dependency strength,1165,0.025353769683912362,0.38726533882545056,0.6787879805430842,5119
TXLNA,MASTL dependency strength vs dependency strength,1165,0.025346210164511246,0.38740694055562364,0.6789108892241167,5120
RAG2,MASTL dependency strength vs dependency strength,1165,0.025336425688037463,0.38759026604949093,0.6791020406472595,5121
REL,MASTL dependency strength vs dependency strength,1165,0.02532587404672765,0.3877880245996181,0.6791059372965379,5122
RGS7BP,MASTL dependency strength vs dependency strength,1165,0.025325252610163454,0.38779967346012034,0.6791059372965379,5123
PDHA1,MASTL dependency strength vs dependency strength,1165,0.02531228505729912,0.38804279949914144,0.679242446718889,5124
ADGRL1,MASTL dependency strength vs dependency strength,1165,0.025305540848126477,0.38816928197474126,0.679242446718889,5125
ATPSCKMT,MASTL dependency strength vs dependency strength,1165,0.0252916770542409,0.3884293655738815,0.6794137556367338,5126
TSPAN13,MASTL dependency strength vs dependency strength,1165,0.02529047795612334,0.3884518655322048,0.6794137556367338,5127
CCNF,MASTL dependency strength vs dependency strength,1165,0.025281791450807917,0.38861488337708494,0.6794137556367338,5128
RLIG1,MASTL dependency strength vs dependency strength,1165,0.025280670778729048,0.38863591782718976,0.6794137556367338,5129
ARHGEF19,MASTL dependency strength vs dependency strength,1165,0.02527974538307597,0.3886532875590876,0.6794137556367338,5130
USH2A,MASTL dependency strength vs dependency strength,1165,0.025277818089079685,0.38868946449835673,0.6794137556367338,5131
UPK1B,MASTL dependency strength vs dependency strength,1165,0.02527430228156142,0.3887554644552434,0.6794137556367338,5132
MT3,MASTL dependency strength vs dependency strength,1165,0.025270072686020422,0.38883487291724783,0.6794835097682409,5133
UCP2,MASTL dependency strength vs dependency strength,1165,0.025257383600534995,0.38907316307930473,0.6797618256947657,5134
SCN3B,MASTL dependency strength vs dependency strength,1165,0.025254783480369244,0.38912200206514225,0.6797781197734267,5135
RSPH4A,MASTL dependency strength vs dependency strength,1165,0.02523637676000978,0.3894678486118763,0.6801750956774663,5136
CALR3,MASTL dependency strength vs dependency strength,1165,0.025233926651543555,0.38951389813581494,0.6801864701104914,5137
PINK1,MASTL dependency strength vs dependency strength,1165,0.02523077792337446,0.38957308299840643,0.6802154993022687,5138
DLX4,MASTL dependency strength vs dependency strength,1165,0.025184720281921612,0.3904394266931825,0.6809222179941014,5139
SRRD,MASTL dependency strength vs dependency strength,1165,0.02518300318312604,0.39047174789348055,0.6809222179941014,5140
CHCHD7,MASTL dependency strength vs dependency strength,1165,0.025179486851219145,0.3905379413873734,0.6809222179941014,5141
TTPAL,MASTL dependency strength vs dependency strength,1165,0.025175213338524658,0.39061839766255196,0.6809222179941014,5142
JADE1,MASTL dependency strength vs dependency strength,1165,0.025174024058543732,0.3906407897059632,0.6809222179941014,5143
SLC2A9,MASTL dependency strength vs dependency strength,1165,0.025162893380990554,0.390850398476853,0.681137586648681,5144
ESD,MASTL dependency strength vs dependency strength,1165,0.025148099642954853,0.3911290942164289,0.6814852073019488,5145
CLDN2,MASTL dependency strength vs dependency strength,1165,0.025128600944866054,0.3914966096335535,0.6817803089518831,5146
PSMC3IP,MASTL dependency strength vs dependency strength,1165,0.02512327018177236,0.39159712136421004,0.6818284011391831,5147
SCUBE1,MASTL dependency strength vs dependency strength,1165,0.025122932473053295,0.3916034894010851,0.6818284011391831,5148
SPATS2L,MASTL dependency strength vs dependency strength,1165,0.025120719644857455,0.39164521736141383,0.6818320501402311,5149
GLDN,MASTL dependency strength vs dependency strength,1165,0.025095442880920537,0.39212206001303607,0.6822249957330697,5150
CAPN10,MASTL dependency strength vs dependency strength,1165,0.025087351584928915,0.3922747754695068,0.6822249957330697,5151
