model_id,cell_line_name,oncotree_lineage,oncotree_primary_disease,oncotree_subtype,median_l2fc,growth_fraction,c604_sensitivity
ACH-000699,HCC1395,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,-0.936084607272737,0.5226493982769342,-0.5226493982769342
ACH-000794,BICR 22,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,-0.349176680864888,0.785031973183766,-0.785031973183766
ACH-000859,HCC1954,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,-2.60853054729821,0.16396609763522657,-0.16396609763522657
ACH-001300,CHLA-15,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,-0.619315660665605,0.6509796453102058,-0.6509796453102058
ACH-001431,TC-205,Bone,Ewing Sarcoma,Ewing Sarcoma,-0.816249920663934,0.5679162427164763,-0.5679162427164763
ACH-001991,NZOV9,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Endometrioid Ovarian Cancer,-0.487126777711863,0.7134445557261471,-0.7134445557261471
ACH-000006,MONO-MAC-6,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-3.58801783989012,0.08315703676874864,-0.08315703676874864
ACH-000059,SUP-B15,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-2.37912785819617,0.19222556724981418,-0.19222556724981418
ACH-000072,MEG-01,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",-0.773348212967562,0.585058092413527,-0.585058092413527
ACH-000301,LAMA-84,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",-2.50262028287129,0.176455917486985,-0.176455917486985
ACH-000360,NCI-H508,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,-3.37059029001366,0.09668324529280269,-0.09668324529280269
ACH-000424,TC-71,Bone,Ewing Sarcoma,Ewing Sarcoma,-1.11524221814622,0.46161364723899556,-0.46161364723899556
ACH-000714,KMS-11,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-0.430716693852801,0.741893140292616,-0.741893140292616
ACH-000763,MM1-S,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-1.80710690862517,0.2857634070253632,-0.2857634070253632
ACH-000790,SHP-77,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,-2.05660789463981,0.240380555463675,-0.240380555463675
ACH-000821,EJM,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-1.14616633287278,0.45182426812403664,-0.45182426812403664
ACH-000889,KMM-1,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-1.59737366938018,0.33047804378298795,-0.33047804378298795
ACH-000922,RCH-ACV,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-1.38904908577966,0.38181638347462865,-0.38181638347462865
ACH-000934,MDA-MB-361,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,-1.16616266368652,0.4456050032072758,-0.4456050032072758
ACH-001038,COG-E-352,Bone,Ewing Sarcoma,Ewing Sarcoma,-1.66515479460933,0.3153105190096826,-0.3153105190096826
ACH-001428,CCLF_PEDS_0010_T,Bone,Ewing Sarcoma,Ewing Sarcoma,-1.38441428890271,0.38304497784119546,-0.38304497784119546
ACH-001485,CII,Lymphoid,Non-Cancerous,"Transformed cell line, B lymphoblast",-2.27082605509898,0.20721120795063208,-0.20721120795063208
ACH-001631,ACH-001631,,,,-0.73453267658902,0.601012675608368,-0.601012675608368
ACH-001686,ULA,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-1.69059838727662,0.30979840310884643,-0.30979840310884643
ACH-001707,WA-OSEL,Lymphoid,Mature B-Cell Neoplasms,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma,-2.01208807799902,0.247914046817938,-0.247914046817938
ACH-002649,ACH-002649,,,,-0.874838984104919,0.545314724266081,-0.545314724266081
ACH-002716,MO-91,Myeloid,Acute Myeloid Leukemia,AML with Minimal Differentiation,-2.83810628154515,0.13984433509214944,-0.13984433509214944
ACH-002994,WSU-AML,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-2.08401017982491,0.23585789847705674,-0.23585789847705674
ACH-000002,HL-60,Myeloid,Acute Myeloid Leukemia,AML with Myelodysplasia-Related Changes,-0.617856325281827,0.6516384666433214,-0.6516384666433214
ACH-000080,BDCM,Myeloid,Acute Myeloid Leukemia,Acute Monoblastic/Monocytic Leukemia,-0.464174601713754,0.7248856820687455,-0.7248856820687455
ACH-000158,OCI-LY3,Lymphoid,Mature B-Cell Neoplasms,Activated B-cell Type,0.179970536163391,1.1328607488990532,-1.1328607488990532
ACH-000168,NOMO-1,Myeloid,Acute Myeloid Leukemia,Acute Monoblastic/Monocytic Leukemia,-3.93669641559176,0.06530347545720952,-0.06530347545720952
ACH-000315,KARPAS-422,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-1.88216138891746,0.27127699452664134,-0.27127699452664134
ACH-000365,SU-DHL-4,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-1.09578701354612,0.4678808175114999,-0.4678808175114999
ACH-000626,U266B1,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-1.24066856398469,0.42317650513951216,-0.42317650513951216
ACH-000653,JJN-3,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-0.0701515766301284,0.9525379144725066,-0.9525379144725066
ACH-000795,MOLT-13,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,-0.124004560572994,0.9176369815201846,-0.9176369815201846
ACH-000983,KCL-22,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",-0.663337440344272,0.6314159281017266,-0.6314159281017266
ACH-001111,L82,Lymphoid,Mature T and NK Neoplasms,Anaplastic Large-Cell Lymphoma ALK Positive,0.0864540324630193,1.0617573034195846,-1.0617573034195846
ACH-001289,COG-AR-359,CNS/Brain,Embryonal Tumor,Atypical Teratoid/Rhabdoid Tumor,0.0242972782529911,1.0169842090109618,-1.0169842090109618
ACH-001421,WERI-Rb-1,Eye,Retinoblastoma,Retinoblastoma,0.249355662308532,1.1886761088932618,-1.1886761088932618
ACH-001449,BL-2,Lymphoid,Mature B-Cell Neoplasms,Burkitt Lymphoma,-2.30903525072255,0.20179533791098653,-0.20179533791098653
ACH-001450,BLUE-1,Lymphoid,Mature B-Cell Neoplasms,Burkitt Lymphoma,-1.84280951788322,0.2787783599561934,-0.2787783599561934
ACH-001452,BONNA-12,Lymphoid,Mature B-Cell Neoplasms,Hairy Cell Leukemia,-0.631288031827121,0.6455997692911316,-0.6455997692911316
ACH-001574,MOLM-14,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-4.35109863671775,0.048999178203018044,-0.048999178203018044
ACH-001616,OCI-LY18,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-1.09449268997175,0.46830076829138684,-0.46830076829138684
ACH-001638,RC-K8,Lymphoid,Mature B-Cell Neoplasms,Germinal Center B-Cell Type,-0.385158069428241,0.7656951002776112,-0.7656951002776112
ACH-001642,SCC-3,Lymphoid,Non-Hodgkin Lymphoma,Mature B-Cell Neoplasms,-0.946008115148443,0.519066715517058,-0.519066715517058
ACH-001669,TANOUE,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,0.546133873565268,1.4601674992741978,-1.4601674992741978
ACH-001677,U-2904,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-1.69522908001616,0.3088056213275022,-0.3088056213275022
ACH-001678,U-2940,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-0.0959765747777982,0.9356386897920361,-0.9356386897920361
ACH-001679,U-2973,Lymphoid,Mature B-Cell Neoplasms,"High-Grade B-Cell Lymphoma, with MYC and BCL2 and/or BCL6 Rearrangements",-0.879719051258858,0.5434732563034481,-0.5434732563034481
ACH-001703,VAL,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-2.94282147441598,0.1300536257411226,-0.1300536257411226
ACH-000065,OCI-AML5,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-2.1429246403633,0.22642032258350217,-0.22642032258350217
ACH-000076,NCO2,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",-2.93575050245336,0.1306926123584867,-0.1306926123584867
ACH-000081,GDM-1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-1.73000294186792,0.3014513422183263,-0.3014513422183263
ACH-000101,KE-37,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,-0.0181179380674347,0.9875201299165535,-0.9875201299165535
ACH-000122,SUP-T11,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,-1.39149497434177,0.381169615367808,-0.381169615367808
ACH-000146,THP-1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-1.55399787930136,0.34056500927542926,-0.34056500927542926
ACH-000218,PL-21,Myeloid,Acute Myeloid Leukemia,AML with Myelodysplasia-Related Changes,-1.26688390400817,0.41555636994124523,-0.41555636994124523
ACH-000295,EM-2,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",-3.47281641156119,0.09006957026899749,-0.09006957026899749
ACH-000363,SK-MM-2,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-0.817552066134542,0.5674038850040907,-0.5674038850040907
ACH-000373,SKM-1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-1.00177599980254,0.4993848640749403,-0.4993848640749403
ACH-000419,KMS-28BM,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-0.100984458725885,0.9323965305221069,-0.9323965305221069
ACH-000560,ECC10,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Small Cell Carcinoma of the Stomach,-1.40022050582179,0.3788712293909511,-0.3788712293909511
ACH-000604,KYO-1,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",-1.27162677343003,0.414192468791266,-0.414192468791266
ACH-000636,RPMI-8402,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,-0.0923383778665884,0.9380011665915203,-0.9380011665915203
ACH-000664,SU-DHL-1,Lymphoid,Mature T and NK Neoplasms,Anaplastic Large-Cell Lymphoma ALK Positive,-0.735760199508546,0.6005015190294399,-0.6005015190294399
ACH-000746,GSS,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,0.0945996664504564,1.0677690716188897,-1.0677690716188897
ACH-000838,AMO-1,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-0.493769978422202,0.7101668984095593,-0.7101668984095593
ACH-000918,MOLT-16,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,-0.328782212129154,0.7962082845521395,-0.7962082845521395
ACH-000920,CML-T1,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",0.620374440009683,1.537274116771204,-1.537274116771204
ACH-000937,PF-382,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,-0.366775694576305,0.7755137712745074,-0.7755137712745074
ACH-000938,NALM-6,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-0.90843362463558,0.5327632136219032,-0.5327632136219032
ACH-000964,MOLT-3,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,-0.936264797051851,0.522584124469233,-0.522584124469233
ACH-000981,DND-41,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,0.236166356336223,1.1778585999631126,-1.1778585999631126
ACH-000995,JURKAT,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,0.174285847218013,1.1284056910602154,-1.1284056910602154
ACH-000005,HEL 92.1.7,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-0.203840054927995,0.8682364797157739,-0.8682364797157739
ACH-000061,HH,Lymphoid,Non-Hodgkin Lymphoma,Mature T and NK Neoplasms,-1.20833586404787,0.43276752135994917,-0.43276752135994917
ACH-000073,GRANTA-519,Lymphoid,Mature B-Cell Neoplasms,Mantle Cell Lymphoma,-0.495601858239786,0.7092657274909834,-0.7092657274909834
ACH-000105,ALL-SIL,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,-1.01769716412761,0.4939040951674184,-0.4939040951674184
ACH-000129,NCI-H1341,Cervix,Small Cell Neuroendocrine Carcinoma of the Cervix,Small Cell Neuroendocrine Carcinoma of the Cervix,-0.900309279506862,0.5357718622103581,-0.5357718622103581
ACH-000151,JM1,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-2.04173943208233,0.24287073527354128,-0.24287073527354128
ACH-000198,EOL-1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-4.78153563235918,0.036359202537815896,-0.036359202537815896
ACH-000206,C8166,Lymphoid,Non-Cancerous,"Transformed cell line, B lymphoblast",-1.65731841374893,0.31702787165114177,-0.31702787165114177
ACH-000233,DEL,Lymphoid,Mature T and NK Neoplasms,Anaplastic Large-Cell Lymphoma ALK Positive,-0.476890469481424,0.718524637145123,-0.718524637145123
ACH-000326,JURL-MK1,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",-0.185920145444152,0.8790882179421675,-0.8790882179421675
ACH-000371,RL,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-0.49176916506176,0.7111524824277434,-0.7111524824277434
ACH-000387,TF-1,Myeloid,Acute Myeloid Leukemia,"AML, NOS",0.0411220673825234,1.0289137612852197,-1.0289137612852197
ACH-000388,NU-DHL-1,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-0.880607719095755,0.5431385920317531,-0.5431385920317531
ACH-000398,RI-1,Lymphoid,Mature B-Cell Neoplasms,Activated B-cell Type,0.179329982529538,1.1323578727004886,-1.1323578727004886
ACH-000432,BV-173,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-0.224492800943475,0.8558958746272317,-0.8558958746272317
ACH-000541,KMS-34,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,0.0486087116176814,1.034267029117186,-1.034267029117186
ACH-000583,MC116,Lymphoid,Non-Hodgkin Lymphoma,Mature B-Cell Neoplasms,-0.655890709082173,0.6346835214431965,-0.6346835214431965
ACH-000751,OCI-M1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-0.48407989354748,0.7149528994320449,-0.7149528994320449
ACH-000815,KM-H2,Lymphoid,Hodgkin Lymphoma,Hodgkin Lymphoma,0.889988501661194,1.8531613539496825,-1.8531613539496825
ACH-000914,HT,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",0.202370369218046,1.1505872346301604,-1.1505872346301604
ACH-000932,SNU-1,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,-0.667690405239643,0.6295136625763917,-0.6295136625763917
ACH-001033,CHLA-57,CNS/Brain,Embryonal Tumor,Primitive Neuroectodermal Tumor,-1.24811081580021,0.42099913791980015,-0.42099913791980015
ACH-001106,KOPN-8,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,0.01793112248277,1.0125064668527348,-1.0125064668527348
ACH-001129,MONO-MAC-1,Myeloid,Acute Myeloid Leukemia,Acute Monoblastic/Monocytic Leukemia,-2.41687481696927,0.18726136481630312,-0.18726136481630312
ACH-000053,KARPAS-299,Lymphoid,Mature T and NK Neoplasms,Anaplastic Large-Cell Lymphoma ALK Positive,0.0979285368053258,1.0702356835113978,-1.0702356835113978
ACH-000069,Hs 611.T,Lymphoid,Hodgkin Lymphoma,Hodgkin Lymphoma,-0.63914487402124,0.6420934228653151,-0.6420934228653151
ACH-000124,OCI-LY-19,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-1.2549567541569,0.4190061271620309,-0.4190061271620309
ACH-000257,COR-L279,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,-0.958731009163941,0.5145092753818995,-0.5145092753818995
ACH-000258,Du4475,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,-0.814083287043685,0.5687697778070725,-0.5687697778070725
ACH-000285,Toledo,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",0.207779854147473,1.154909539444765,-1.154909539444765
ACH-000294,NB-4,Myeloid,Acute Myeloid Leukemia,Acute Promyelocytic Leukemia,-2.45990140456992,0.18175898585768885,-0.18175898585768885
ACH-000346,JVM-3,Lymphoid,Mature B-Cell Neoplasms,B-Cell Prolymphocytic Leukemia,-1.96897002559912,0.25543532771932687,-0.25543532771932687
ACH-000372,P12-ICHIKAWA,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,-2.24069332463201,0.21158462115979604,-0.21158462115979604
ACH-000380,KMS-12-BM,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,0.260337103470505,1.1977585429639304,-1.1977585429639304
ACH-000509,HuT 78,Lymphoid,Mature T and NK Neoplasms,Sezary Syndrome,-1.15738663615543,0.4483239148211256,-0.4483239148211256
ACH-000525,NCI-H2171,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.395927077082272,1.3157880151128567,-1.3157880151128567
ACH-000551,K-562,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",-1.40093421750696,0.37868384540379857,-0.37868384540379857
ACH-000564,KHM-1B,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-0.88486038633933,0.54153992657056,-0.54153992657056
ACH-000576,KMS-27,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-0.982848837780317,0.505979613099245,-0.505979613099245
ACH-000598,KMS-21BM,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-2.33733690629451,0.19787525212540485,-0.19787525212540485
ACH-000639,NCI-H211,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,-0.673378555236937,0.6270365497336831,-0.6270365497336831
ACH-000656,SU-DHL-8,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-1.63922541701426,0.321028788489475,-0.321028788489475
ACH-000658,KMS-18,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-0.204470006288205,0.8678574478750989,-0.8678574478750989
ACH-000659,SCLC-21H,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.230785287742304,1.173473520511061,-1.173473520511061
ACH-000816,NCI-H524,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,-1.70401135804825,0.30693150455917373,-0.30693150455917373
ACH-000877,EB1,Lymphoid,Mature B-Cell Neoplasms,Burkitt Lymphoma,-1.14063899272488,0.4535586447803977,-0.4535586447803977
ACH-001656,SKNO-1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-2.36550190378319,0.19404969843697162,-0.19404969843697162
ACH-000056,DOHH-2,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-1.66733201626002,0.31483503173174465,-0.31483503173174465
ACH-000070,697,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-1.31704265148803,0.40135682856615673,-0.40135682856615673
ACH-000167,KE-97,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-3.42147619667618,0.09333252930764407,-0.09333252930764407
ACH-000193,KARPAS-620,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-1.98825003250266,0.25204442828865947,-0.25204442828865947
ACH-000197,TALL-1,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,-0.0630168429224514,0.9572602824759928,-0.9572602824759928
ACH-000239,HuG1-N,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Tubular Stomach Adenocarcinoma,-0.185026613481092,0.8796328491333639,-0.8796328491333639
ACH-000355,NCI-H82,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,-1.08768560792355,0.4705155773313722,-0.4705155773313722
ACH-000369,MOLM-16,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-0.528919537041396,0.693073596314273,-0.693073596314273
ACH-000534,WSU-DLCL2,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-2.53459376202875,0.17258826020211795,-0.17258826020211795
ACH-000687,CI-1,Lymphoid,Non-Hodgkin Lymphoma,Mature B-Cell Neoplasms,-2.62342092695407,0.16228247019687975,-0.16228247019687975
ACH-000703,DMS 79,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.277915586453378,1.212441875785324,-1.212441875785324
ACH-000728,KASUMI-2,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-0.755703128484237,0.592257665597067,-0.592257665597067
ACH-000782,SEM,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-1.4083580586115,0.37674021364276855,-0.37674021364276855
ACH-000874,RS4;11,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-0.632526790724317,0.6450456679824675,-0.6450456679824675
ACH-000942,HPB-ALL,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,-0.270068713636185,0.8292800473737556,-0.8292800473737556
ACH-001148,OCILY-132,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-1.24177395497597,0.42285239205633574,-0.42285239205633574
ACH-001484,CI,Lymphoid,Mature B-Cell Neoplasms,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma,-2.58305057794852,0.166887687067169,-0.166887687067169
ACH-001490,COR-L321,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,0.0617007626033924,1.0436954263006497,-1.0436954263006497
ACH-001498,Farage,Lymphoid,Mature B-Cell Neoplasms,Germinal Center B-Cell Type,-0.300345671098778,0.8120578032257241,-0.8120578032257241
ACH-001539,KML-1,Lymphoid,Mature B-Cell Neoplasms,Germinal Center B-Cell Type,-1.20264564160789,0.43447779700182704,-0.43447779700182704
ACH-001636,Ramos,Lymphoid,Non-Hodgkin Lymphoma,Non-Hodgkin Lymphoma,-2.10832495375487,0.23191612626548838,-0.23191612626548838
ACH-002215,BC-3,Lymphoid,Mature B-Cell Neoplasms,Primary Effusion Lymphoma,-2.38654472094445,0.1912398758128706,-0.1912398758128706
ACH-002643,GRANTA-452,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,0.276296925150374,1.2110823145817624,-1.2110823145817624
ACH-002709,CMS,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-1.26645622575731,0.41567957738402594,-0.41567957738402594
ACH-000045,MV4-11,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-3.7204999511869,0.07586088690589547,-0.07586088690589547
ACH-000140,Pfeiffer,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-2.95051186554037,0.12936220986350677,-0.12936220986350677
ACH-000241,JK-1,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",-3.75514693947385,0.07406075466132635,-0.07406075466132635
ACH-000263,KASUMI-1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-2.40277146561903,0.18910095238450503,-0.18910095238450503
ACH-000299,HNT-34,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-2.15992204085486,0.22376835921229504,-0.22376835921229504
ACH-000321,MOLM-6,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",-2.42170741602774,0.1866351443824658,-0.1866351443824658
ACH-000357,JeKo-1,Lymphoid,Mature B-Cell Neoplasms,Mantle Cell Lymphoma,-2.93319859109866,0.13092399258498583,-0.13092399258498583
ACH-000386,KG-1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-1.41443782241792,0.37515590652216857,-0.37515590652216857
ACH-000406,U-937,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-1.70609750630422,0.3064879999479225,-0.3064879999479225
ACH-000498,KO52,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-1.95785920031687,0.2574101415505486,-0.2574101415505486
ACH-000588,KMS-26,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-2.32159755717817,0.2000458275058379,-0.2000458275058379
ACH-000611,SU-DHL-6,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-1.34653307721015,0.39323589478634946,-0.39323589478634946
ACH-000770,P31/FUJ,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-1.73505222091124,0.3003981387403614,-0.3003981387403614
ACH-001130,MOTN-1,Lymphoid,Mature T and NK Neoplasms,T-Cell Large Granular Lymphocytic Leukemia,-1.35100801198442,0.3920180499656946,-0.3920180499656946
ACH-001209,TOM-1,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-1.57613654505358,0.33537881251602947,-0.33537881251602947
ACH-001520,HG-3,Lymphoid,Non-Cancerous,"Transformed cell line, B lymphoblast",-2.30136993183579,0.20287036912057388,-0.20287036912057388
ACH-001617,OCI-LY7,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",-1.91223182441071,0.2656812232589895,-0.2656812232589895
ACH-001647,SHI-1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-1.4859924834632,0.35700285492496076,-0.35700285492496076
ACH-002054,ACH-002054,,,,-0.247091729789495,0.8425932538292707,-0.8425932538292707
ACH-002060,MY,Myeloid,Acute Leukemias of Ambiguous Lineage,Acute Leukemias of Ambiguous Lineage,-2.32778081724585,0.19919028393747387,-0.19919028393747387
ACH-002241,HAL-01,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,0.417025770340037,1.3351721527804523,-1.3351721527804523
ACH-002290,NKM-1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-1.68370754343482,0.31128165404872254,-0.31128165404872254
ACH-002676,TK-6,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",-0.656408571433858,0.6344557396124347,-0.6344557396124347
ACH-002707,ACH-002707,,,,-2.55584734292849,0.17006435075708973,-0.17006435075708973
ACH-003514,ACH-003514,,,,-1.1968405143239,0.4362295741110867,-0.4362295741110867
